db	organisation_id	name	segment	route_before	route_after	websites	emails	phones	postal	socials	named_contacts_before	new_named_leads	methods	blocked
master	O2a7e336ec68d	Babji Tours & Safaris Ltd	Safari / tour operator	True	True	https://babjisafaris.com/	info@babjisafaris.com (role) | operations@babjisafaris.com (role) | reservations@babjisafaris.com (role)	+255784321185 (mobile) | +255784321186 (mobile)	P.O. Box 395 | P.O. Box 395 Arusha - Tanzania	facebook: https://web.facebook.com/babjisafaristz | twitter: https://twitter.com/babjisafarisltd | instagram: https://www.instagram.com/babjisafarisltd/ | whatsapp: https://wa.me/255784321185?text=Hello%20there! | youtube: https://youtube.com/	0	1	website	
master	O9cf644c89a34	GREENHIPPO TRAVELS (Askace safaris Ltd)	Safari / tour operator	True	True	https://www.greenhippotravels.com/	office@greenhippotravels.com (role)	+255684681857 (mobile)		facebook: http://www.facebook.com/greenhippotravels | instagram: https://www.instagram.com/greenhippotravels/	0	0	website	
master	O83eefb391915	Gupta Auto Spares and Hardware Limited	Safari / tour operator	True	True	http://www.gash.co.tz	info@gash.co.tz (role) | info.dar@gash.co.tz (role) | sales@gash.co.tz (role)	+255754666099 (mobile) | +255272548601 (office) | +255686727701 (mobile) | +255711456000 (mobile) | +255767720072 (mobile)			0	0	website	
master	Oa7c6400ff33c	HANSPAUL AUTOMECHS LTD	Safari / tour operator	True	True	https://hanspaul.co.tz/	satbir@hanspaul.co.tz (named)	+255756888864 (mobile) | +255677771717 (mobile) | +255677771777 (mobile) | +255683890485 (mobile) | +255699068811 (mobile) | +255682247020 (mobile) | +255768371495 (mobile)		facebook: http://www.facebook.com/hanspaulgroup/ | twitter: https://twitter.com/Hanspaulgroup | instagram: https://www.instagram.com/hanspaulgroup/ | linkedin: https://www.linkedin.com/company/hanspaul-group/ | youtube: https://www.youtube.com/watch?v=XoWHgG_DDDk&pp=ygUIaGFuc3BhdWw%3D	0	3	website	
master	Of03bb535b2e3	Sameer Parts Limited	Safari / tour operator	True	True	http://sameerpartsltd.com					0	0	website	
master	Oca5815df6c4f	Serengeti Balloon Safaris (Tourism and PR Services Ltd)	Safari / tour operator	True	True	https://www.balloonsafaris.com/	bookings@balloonsafaris.co.tz (role) | pascal@balloonsafaris.co.tz (general)	+447810571710 (international) | +255755721521 (mobile) | +255786688806 (mobile) | +255756055330 (mobile)	P O Box 12116, Arusha, Tanzania	instagram: https://www.instagram.com/reel/DdjeWI1s6ew/ | facebook: https://www.facebook.com/1525149342316134/posts/1741065224057877 | youtube: https://www.youtube.com/channel/UCAE1dDSvCa1yGiaLmImdElA | linkedin: https://www.linkedin.com/company/serengeti-balloon-safaris-limited/ | twitter: https://twitter.com/SafarisBalloon | tiktok: https://www.tiktok.com/@serengeti_balloonsafaris | whatsapp: https://wa.me/255786688806	0	4	website	
master	O42038bed1d0f	SIBROS (T) LIMITED	Safari / tour operator	True	True	https://www.sibros.co.tz/	info@sibros.co.tz (role)	+255784777337 (mobile)	P.O.BOX 16355,	instagram: https://www.instagram.com/sibros_t_limited	0	0	website	
master	Of37adb683762	Suniva Insurance Brokers Ltd	Safari / tour operator	True	True	https://suniva.co.tz/	suniva@suniva.co.tz (general) | md@suniva.co.tz (role)	+255754369361 (mobile) | +255769369329 (mobile)			1	0	website	
master	O26cb46d17b5b	Tanzania a la Carte Safaris Company	Safari / tour operator	True	True	https://tanzaniaalacarte.com/	info@tanzaniaalacarte.com (role)	+255746327844 (mobile)		facebook: https://www.facebook.com/tanzaniaalacarte | linkedin: https://www.linkedin.com/company/tanzania-a-la-carte | twitter: https://twitter.com/EastCarte | instagram: https://www.instagram.com/tanzaniaalacarte/	0	0	website	
master	O91d927bdd2c3	United Aviation Services Company Ltd	Safari / tour operator	True	True	https://uastanzania.com/	uas@uas.co.tz (general) | uas@habari.co.tz (general)	+255677009035 (mobile) | +255272547569 (office)			0	0	website	
master	O781947e92e8a	ARUSHA LOCAL TRIPS TANZANIA LIMITED	Safari / tour operator	True	True	https://arushatrips.com/	info@arushatrips.com (role)			whatsapp: https://wa.me/31636163544/ | facebook: https://www.facebook.com/arushatrips | instagram: https://www.instagram.com/arushatrips/ | youtube: https://www.youtube.com/channel/UCuSIbr_n6EsR2-NmM_H07OQ	0	0	website	
master	O137e0f50cfca	Kiriwe Travel and Trekking Safari Ltd	Safari / tour operator	True	True	https://kiriwetravel.co.tz/	info@kiriwetravel.co.tz (role) | kiriwetravel@gmail.com (personal_domain)	+255788738494 (mobile)	P.O. Box 2126, Arusha, Tanzania	facebook: https://www.facebook.com/KiriweTravel | instagram: https://www.instagram.com/kiriwetravel/ | youtube: https://www.youtube.com/@kiriwetravel	0	0	website	
master	O3af036625f00	Delight Polyclinic	Safari / tour operator	True	True	http://delightpolyclinic.com	appointments@delightpolyclinic.com (general) | info@delightpolyclinic.com (role)	+255798400603 (mobile) | +255765100630 (mobile)		facebook: https://www.facebook.com/profile.php?id=61565536696117 | instagram: https://www.instagram.com/delightpolyclinic/ | tiktok: http://www.tiktok.com/@delightpolyclinic | twitter: https://x.com/DelightP2640 | whatsapp: https://wa.me/255798400603?text=Hello%20Delight%20Polyclinic%2C%20I%20would%20like%20to%20get%20more%20information. | youtube: https://www.youtube.com/watch?v=xJPh83XlxIk	0	0	website	
master	O15fc17172ca6	The Safari Doctors	Safari / tour operator	True	True	http://thesafaridoctors.co.tz	info@thesafaridoctors.co.tz (role)	+255675677234 (mobile) | +255654722024 (mobile)		instagram: https://instagram.com/thesafaridoctors	0	0	website	
master	Oee6d28c26fed	African Safari Travel	Safari / tour operator	True	True	https://africansafari.travel/	info@africansafari.travel (role)	+34611902467 (international)		whatsapp: https://wa.me/34611902467?text=Hola%2C%20estoy%20interesado%20en%20obtener%20m%C3%A1s%20informaci%C3%B3n%20sobre%20los%20safaris%20de%20African%20Safari%20Travel.%20%C2%BFPodr%C3%ADan%20darme%20m%C3%A1s%20informaci%C3%B3n%2C%20por%20favor%3F | instagram: https://www.instagram.com/africansafari.travel/?hl=es | tiktok: https://www.tiktok.com/@africansafari.travel | facebook: https://www.facebook.com/profile.php?id=61571707616387 | youtube: https://youtube.com/@AfricanSafaritravel	0	0	website	
master	O09dd623fff82	AGLOW SAFARIS	Safari / tour operator	True	True	https://aglowsafaris.com/	info@aglowsafaris.com (role)	+255698125126 (mobile) | +13004005000 (international)	P.O.Box 6262 Arusha, Tanzania	whatsapp: https://wa.me/255698125126 | facebook: https://www.facebook.com/aglowsafaris/ | twitter: https://x.com/aglowsafaris | instagram: https://www.instagram.com/aglowsafaris/ | youtube: https://www.youtube.com/watch?v=MLpWrANjFbI	0	0	website	
master	O4a2c06e6cf4a	LUBE JUNCTION	Safari / tour operator	True	True	https://lubejunction.com/	tellusmore@lubejunction.com (general)	+255756138778 (mobile)	P.O. Box 2873		0	0	website	
master	O13fac71333a1	Miles to Smile	Safari / tour operator	True	True	https://miles-to-smile.com/	contact@miles-to-smile.com (role)	+255766056532 (mobile)	P.O. Box 7538, Moshi		0	0	search	miles-to-smile.com: home page not readable: HTTP 403
master	O9075dcc975f1	Serengeti Wakanda Tours & Safaris	Safari / tour operator	True	True	https://serengetiwakandatours.com/	info@serengetiwakandatours.com (role)	+255715886678 (mobile)		whatsapp: https://wa.me/255715886678 | instagram: https://www.instagram.com/serengetiwakanda/	0	0	website	
master	O7350992422d9	Shubhomis Adventure (Ronjoo Safaris)	Safari / tour operator	True	True	https://www.ronjoosafaris.co.tz/					0	1	browser, website	
master	O54920d3b3bb9	Transcendent Journeys Tanzania	Safari / tour operator	True	True	https://transcendentjourneystz.com/	victor@transcendentjourneystz.com (named) | mtj.mlb@gmail.com (personal_domain)	+255754046196 (mobile) | +255782804101 (mobile) | +15416192988 (international)		whatsapp: https://wa.me/+15416192988 | facebook: https://www.facebook.com/TranscendentJourneysTZ/ | youtube: https://www.youtube.com/@TranscendentJourneysTanzania | instagram: https://www.instagram.com/transcendentjourneystanzania/	0	1	website	
master	O05cab09ad953	Aafrin Medihealth Solutions Ltd	Safari / tour operator	True	True	https://aafrinmedihealth.com/	coordinator@aafrinmedihealth.com (general) | support@aafrinmedihealth.com (role) | sonia@aafrinmedihealth.com (named) | sushantthappa@gmail.com (personal_domain)	+255689788788 (mobile) | +919820502148 (international)		facebook: https://www.facebook.com/aafrinmedihealth | instagram: https://www.instagram.com/aafrin_medihealth_solutions | youtube: https://www.youtube.com/channel/UCdjyYkW3eEL6O32KNIPUH8Q	3	0	browser, website	
master	O59219a33cb30	AFRICAN GALLERIA Ltd	Safari / tour operator	True	True	https://africangalleria.com/	info@africangalleria.co.tz (role) | info@mysafariland.com (role)	+255743722666 (mobile) | +255786026461 (mobile)	P.O. Box 364, Karatu	facebook: https://www.facebook.com/africangalleria | instagram: https://www.instagram.com/africangalleria/	0	0	search	africangalleria.co.tz: home page not readable: HTTP 503
master	O728546ca6bee	Air Excel Ltd.	Safari / tour operator	True	True	https://airexcelonline.com/	reservations@airexcelonline.co.tz (role) | administration@airexcelonline.co.tz (role) | accounts@airexcelonline.co.tz (role)	+255739102546 (mobile) | +255754211227 (mobile) | +255784455748 (mobile)	P.O Box 12731â Arusha Airportâ Dodoma Roadâ TANZANIA | P.O Box 12731‚ Arusha Airport‚ Dodoma Road‚ TANZANIA	facebook: http://www.facebook.com/flyairexcel | instagram: http://www.instagram.com/flyairexcel | linkedin: http://www.linkedin.com/company/airexcel	1	0	website	
master	O928c9844fedd	Gemuka Adventures Limited	Safari / tour operator	True	True	https://gemukaadventures.com/	info@gemukaadventures.com (role) | sales@gemukaadventures.com (role)	+255681263044 (mobile)		whatsapp: https://api.whatsapp.com/send?phone=+255681263044 | facebook: https://www.facebook.com/gemukaadventuresltd/ | instagram: https://www.instagram.com/gemukaadventures/	0	0	website	
master	Obef3a637d51d	Hanspaul Assurance Brokers Limited	Safari / tour operator	True	True	http://hanspaulassurance.co.tz	info@hanspaulassurance.co.tz (role)	+255767103803 (mobile) | +255652225372 (mobile)		instagram: https://www.instagram.com/hanspaulassurance/	0	0	website	
master	Oe3518649bfe6	Ignite Energy Access UK Ltd	Safari / tour operator	True	True	https://igniteaccess.com/				linkedin: https://www.linkedin.com/company/ignite-power/?viewAsMember=true	0	0	website	
master	O790a03b81388	MEGA TENTS (AL-ANVER OUTFITTERS LTD)	Safari / tour operator	True	True	https://alanvertents.com/	office@alanvertents.com (role) | murtaza@alanvertents.com (general)	+255754285045 (mobile) | +255699534388 (mobile)	P.O. Box 1484, Arusha	instagram: https://www.instagram.com/megatents_/	0	0	search	alanvertents.com: home page not readable: HTTP 500
master	Oe06dbd6fbcb4	Okota Waste Management Ltd	Safari / tour operator	True	True	https://www.okota.co/	info@okota.co (role)	+255715592337 (mobile)			3	0	website	
master	O69b33ef5c8f2	Safari plus ltd	Safari / tour operator	True	True	https://safariplus.co.tz/	reservations@safariplus.co.tz (role) | kieran@safariplus.co.tz (general)	+255687450075 (mobile) | +255696555000 (mobile) | +255222135684 (office) | +255783887838 (mobile)	P.O. Box 76569, Dar es Salaam (head office)	facebook: https://www.facebook.com/safariplusaviation | instagram: https://www.instagram.com/safariplusaviation | linkedin: https://www.linkedin.com/company/safari-plus-limited/	0	0	search	safariplus.tz: home page not readable: URLError: <urlopen error [Errno 11001] getaddrinfo failed>
master	O2c2fe6e65ec7	Superdoll Trailer Manufacturer Co (T) Ltd	Safari / tour operator	True	True	https://www.superdoll.co.tz/	sales@superdoll.co.tz (role) | emailsales@superdoll.co.tz (general)	+255787555551 (mobile) | +255785555555 (mobile) | +255787797100 (mobile) | +255689547219 (mobile)		linkedin: https://www.linkedin.com/company/superdoll/ | twitter: https://x.com/SuperdollTZ | instagram: https://www.instagram.com/superdolltanzania | whatsapp: https://wa.me/255785555555 | tiktok: https://www.tiktok.com/@superdoll.tz	0	0	website	
master	O3d018184e9aa	Tanmanagement Insurance Brokers Ltd (JW SEAGON)	Safari / tour operator	True	True	https://tm.co.tz/	info@tm.co.tz (role) | harkiran@jwseagon.com (general)	+255272545180 (office) | +255754282707 (mobile) | +255766857210 (mobile) | +255272751514 (office) | +255688750720 (mobile)		facebook: https://www.facebook.com/TanManagement | linkedin: https://www.linkedin.com/company/tanmanagement-insurance-brokers-ltd/	6	0	search	jwseagon.com: home page not readable: HTTP 403
master	Oaa6f9199b73e	Twalan Company Ltd	Safari / tour operator	True	True	http://www.twalan.co.tz	info@twalan.co.tz (role) | twalan@twalan.co.tz (general)	+255786489185 (mobile) | +255755644545 (mobile)		whatsapp: https://wa.me/+255786489185 | facebook: https://www.facebook.com/Twalancoltd | twitter: https://x.com/twalanfiresafety | instagram: https://www.instagram.com/twalanfiresafety	1	0	website	
master	O006a10d492af	Zohar African Safaris Ltd	Safari / tour operator	True	True	https://zoharafricansafaris.com/	bookings@zoharafricansafaris.com (role)	+255685359898 (mobile) | +255754630963 (mobile)	P.O.Box 151 Usa River, Arusha – Tanzania	facebook: https://www.facebook.com/ZoharAfricanSafaris/ | instagram: https://www.instagram.com/zohar_african_safaris/ | linkedin: https://www.linkedin.com/company/zohar-african-safaris/	2	0	website	
master	O35c962655ba3	Abercrombie & Kent	Safari / tour operator	True	True	https://www.abercrombiekent.com/				facebook: https://www.facebook.com/AbercrombieKent/ | instagram: https://www.instagram.com/abercrombiekent/ | youtube: https://www.youtube.com/user/abercrombiekent | linkedin: https://www.linkedin.com/company/abercrombie-&-kent	0	0	browser, website	
master	O694a46db51f5	Kilpath African Safaris	Safari / tour operator	True	True	https://kilpathafricansafaris.com/	info@kilpathafricansafaris.com (role)	+255712754125 (mobile)		facebook: https://www.facebook.com/profile.php?id=100084397397726&mibextid=ZbWKwL | instagram: https://instagram.com/kilipathafrican_safaris?igshid=ZDdkNTZiNTM= | twitter: https://twitter.com/kilipathafrican?t=uvKqCwnyH-RmFSf5B6RsCw&s=09 | youtube: https://www.youtube.com/@kilipathafricansafaris8034	0	0	website	
master	O560785f0759a	Lashku Forex Bureau Limited	Safari / tour operator	True	True		forex@praxisaccounts.com (general)	+255767959016 (mobile)	P.O. Box 8357, Arusha		0	0	search	
master	O4693f9dbaae1	PwC Tanzania	Safari / tour operator	True	True	https://www.pwc.co.tz/	info@pwc.co.tz (role)	+255272548881 (office) | +255766488236 (mobile)	P.O. Box 3070, Arusha		2	0	search	pwc.co.tz: home page not readable: HTTP 403
master	Of4240dab377e	SIDAI DESIGNS (Safari Atelier)	Safari / tour operator	True	True	https://sidaidesigns.com/ | https://www.safariatelier.com/	info@safariatelier.com (role) | safaris@safariatelier.com (role)	+255766100564 (mobile)		instagram: http://instagram.com/safari__atelier/	0	0	openstreetmap, website	
master	O628305bfb723	Kitamu Africa LTD	Safari / tour operator	True	True	https://kitamuhouse.com/	info@kitamutanzania.com (role) | kitamuafrica@gmail.com (personal_domain)	+255786487727 (mobile) | +255687286721 (mobile)	P.O. Box 8286, Arusha	facebook: https://www.facebook.com/kitamuhousearusha/ | instagram: https://www.instagram.com/kitamuhouse/	1	0	browser, search	kitamuhouse.com: robots.txt disallowed
master	O508f496d01ae	Mbasha Holdings Ltd	Safari / tour operator	True	True	http://mbashaholdings.com					0	0	browser:blocked, website	
master	O196cb100cad1	Sabrahm Consulting Ltd	Safari / tour operator	True	True	https://sabrahmconsulting.com/	sabrahmconsulting@gmail.com (personal_domain) | sabrahm@sabrahmconsulting.com (general)	+255745763923 (mobile) | +255783351170 (mobile) | +255688763923 (mobile)	P. O. Box 16200	facebook: https://www.facebook.com/ThemeFusion-101565403356430/	0	0	website	
master	O557fde8b56a5	Safari Wholesalers and Retailers Limited	Safari / tour operator	True	True	https://safariwholesalers.com/	safariwholesalers@gmail.com (personal_domain)	+255783999508 (mobile) | +255794746276 (mobile)	P.O. Box 8276, Arusha	whatsapp: https://wa.me/+255794746276	0	0	search, website	
master	O94251d7ec2fb	Afrishare Trekking and Safaris	Safari / tour operator	True	True	https://www.afrisharetrekkingandsafaris.com/	info@afrisharetrekkingandsafaris.com (role) | afrisharetrekkingandsafaris@gmail.com (personal_domain)	+255754025233 (mobile) | +255716054965 (mobile)	P.O. Box 7770, Moshi, Kilimanjaro, Tanzania	facebook: https://www.facebook.com/profile.php?id=100056290187143 | instagram: https://www.instagram.com/afrishare_trekking_safaris/ | youtube: https://youtube.com/@afrisharetrekkingandsafaris?si=zh9OTA863aEcUpkT | twitter: https://twitter.com/AfrishareS | linkedin: https://www.linkedin.com/company/afrisharetrekkingandsafaris.com/	2	0	website	
